system,code,display,priority,evidence
http://hl7.org/fhir/sid/icd-10-cm,M00.221,"Other streptococcal arthritis, right elbow",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M00.222,"Other streptococcal arthritis, left elbow",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M00.229,"Other streptococcal arthritis, unspecified elbow",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M00.231,"Other streptococcal arthritis, right wrist",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M00.232,"Other streptococcal arthritis, left wrist",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M00.239,"Other streptococcal arthritis, unspecified wrist",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M00.241,"Other streptococcal arthritis, right hand",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M00.242,"Other streptococcal arthritis, left hand",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M00.249,"Other streptococcal arthritis, unspecified hand",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M00.251,"Other streptococcal arthritis, right hip",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M00.252,"Other streptococcal arthritis, left hip",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M00.259,"Other streptococcal arthritis, unspecified hip",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M00.261,"Other streptococcal arthritis, right knee",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M00.262,"Other streptococcal arthritis, left knee",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M00.269,"Other streptococcal arthritis, unspecified knee",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M00.271,"Other streptococcal arthritis, right ankle and foot",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M00.272,"Other streptococcal arthritis, left ankle and foot",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M00.279,"Other streptococcal arthritis, unspecified ankle and foot",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M00.28,"Other streptococcal arthritis, vertebrae",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M00.29,Other streptococcal polyarthritis,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M00.80,"Arthritis due to other bacteria, unspecified joint",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M00.811,"Arthritis due to other bacteria, right shoulder",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M00.812,"Arthritis due to other bacteria, left shoulder",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M00.819,"Arthritis due to other bacteria, unspecified shoulder",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M00.821,"Arthritis due to other bacteria, right elbow",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M00.822,"Arthritis due to other bacteria, left elbow",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M00.829,"Arthritis due to other bacteria, unspecified elbow",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M00.831,"Arthritis due to other bacteria, right wrist",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M00.832,"Arthritis due to other bacteria, left wrist",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M00.839,"Arthritis due to other bacteria, unspecified wrist",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M00.841,"Arthritis due to other bacteria, right hand",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M00.842,"Arthritis due to other bacteria, left hand",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M00.849,"Arthritis due to other bacteria, unspecified hand",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M00.851,"Arthritis due to other bacteria, right hip",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M00.852,"Arthritis due to other bacteria, left hip",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M00.859,"Arthritis due to other bacteria, unspecified hip",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M00.861,"Arthritis due to other bacteria, right knee",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M00.862,"Arthritis due to other bacteria, left knee",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M00.869,"Arthritis due to other bacteria, unspecified knee",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M00.871,"Arthritis due to other bacteria, right ankle and foot",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M00.872,"Arthritis due to other bacteria, left ankle and foot",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M00.879,"Arthritis due to other bacteria, unspecified ankle and foot",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M00.88,"Arthritis due to other bacteria, vertebrae",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M00.89,Polyarthritis due to other bacteria,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M00.9,"Pyogenic arthritis, unspecified",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M46.20,"Osteomyelitis of vertebra, site unspecified",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M46.21,"Osteomyelitis of vertebra, occipito-atlanto-axial region",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M46.22,"Osteomyelitis of vertebra, cervical region",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M46.23,"Osteomyelitis of vertebra, cervicothoracic region",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M46.24,"Osteomyelitis of vertebra, thoracic region",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M46.25,"Osteomyelitis of vertebra, thoracolumbar region",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M46.26,"Osteomyelitis of vertebra, lumbar region",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M46.27,"Osteomyelitis of vertebra, lumbosacral region",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M46.28,"Osteomyelitis of vertebra, sacral and sacrococcygeal region",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M46.30,"Infection of intervertebral disc (pyogenic), site unspecified",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M46.31,"Infection of intervertebral disc (pyogenic), occipito-atlanto-axial region",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M46.32,"Infection of intervertebral disc (pyogenic), cervical region",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M46.33,"Infection of intervertebral disc (pyogenic), cervicothoracic region",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M46.34,"Infection of intervertebral disc (pyogenic), thoracic region",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M46.35,"Infection of intervertebral disc (pyogenic), thoracolumbar region",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M46.36,"Infection of intervertebral disc (pyogenic), lumbar region",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M46.37,"Infection of intervertebral disc (pyogenic), lumbosacral region",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M46.38,"Infection of intervertebral disc (pyogenic), sacral and sacrococcygeal region",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M46.39,"Infection of intervertebral disc (pyogenic), multiple sites in spine",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M60.009,"Infective myositis, unspecified site",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M65.00,"Abscess of tendon sheath, unspecified site",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M65.011,"Abscess of tendon sheath, right shoulder",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M65.012,"Abscess of tendon sheath, left shoulder",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M65.019,"Abscess of tendon sheath, unspecified shoulder",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M65.021,"Abscess of tendon sheath, right upper arm",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M65.022,"Abscess of tendon sheath, left upper arm",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M65.029,"Abscess of tendon sheath, unspecified upper arm",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M65.031,"Abscess of tendon sheath, right forearm",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M65.032,"Abscess of tendon sheath, left forearm",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M65.039,"Abscess of tendon sheath, unspecified forearm",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M65.041,"Abscess of tendon sheath, right hand",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M65.042,"Abscess of tendon sheath, left hand",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M65.049,"Abscess of tendon sheath, unspecified hand",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M65.051,"Abscess of tendon sheath, right thigh",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M65.052,"Abscess of tendon sheath, left thigh",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M65.059,"Abscess of tendon sheath, unspecified thigh",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M65.061,"Abscess of tendon sheath, right lower leg",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M65.062,"Abscess of tendon sheath, left lower leg",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M65.069,"Abscess of tendon sheath, unspecified lower leg",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M65.071,"Abscess of tendon sheath, right ankle and foot",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M65.072,"Abscess of tendon sheath, left ankle and foot",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M65.079,"Abscess of tendon sheath, unspecified ankle and foot",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M65.08,"Abscess of tendon sheath, other site",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M71.00,"Abscess of bursa, unspecified site",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M71.011,"Abscess of bursa, right shoulder",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M71.012,"Abscess of bursa, left shoulder",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M71.019,"Abscess of bursa, unspecified shoulder",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M71.021,"Abscess of bursa, right elbow",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M71.022,"Abscess of bursa, left elbow",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M71.029,"Abscess of bursa, unspecified elbow",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M71.031,"Abscess of bursa, right wrist",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M71.032,"Abscess of bursa, left wrist",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M71.039,"Abscess of bursa, unspecified wrist",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M71.041,"Abscess of bursa, right hand",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M71.042,"Abscess of bursa, left hand",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M71.049,"Abscess of bursa, unspecified hand",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M71.051,"Abscess of bursa, right hip",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M71.052,"Abscess of bursa, left hip",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M71.059,"Abscess of bursa, unspecified hip",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M71.061,"Abscess of bursa, right knee",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M71.062,"Abscess of bursa, left knee",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M71.069,"Abscess of bursa, unspecified knee",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M71.071,"Abscess of bursa, right ankle and foot",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M71.072,"Abscess of bursa, left ankle and foot",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M71.079,"Abscess of bursa, unspecified ankle and foot",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M71.08,"Abscess of bursa, other site",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M71.09,"Abscess of bursa, multiple sites",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M72.6,Necrotizing fasciitis,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M86.00,"Acute hematogenous osteomyelitis, unspecified site",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M86.011,"Acute hematogenous osteomyelitis, right shoulder",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M86.012,"Acute hematogenous osteomyelitis, left shoulder",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M86.019,"Acute hematogenous osteomyelitis, unspecified shoulder",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M86.021,"Acute hematogenous osteomyelitis, right humerus",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M86.022,"Acute hematogenous osteomyelitis, left humerus",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M86.029,"Acute hematogenous osteomyelitis, unspecified humerus",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M86.031,"Acute hematogenous osteomyelitis, right radius and ulna",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M86.032,"Acute hematogenous osteomyelitis, left radius and ulna",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M86.039,"Acute hematogenous osteomyelitis, unspecified radius and ulna",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M86.041,"Acute hematogenous osteomyelitis, right hand",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M86.042,"Acute hematogenous osteomyelitis, left hand",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M86.049,"Acute hematogenous osteomyelitis, unspecified hand",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M86.051,"Acute hematogenous osteomyelitis, right femur",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M86.052,"Acute hematogenous osteomyelitis, left femur",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M86.059,"Acute hematogenous osteomyelitis, unspecified femur",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M86.061,"Acute hematogenous osteomyelitis, right tibia and fibula",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M86.062,"Acute hematogenous osteomyelitis, left tibia and fibula",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M86.069,"Acute hematogenous osteomyelitis, unspecified tibia and fibula",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M86.071,"Acute hematogenous osteomyelitis, right ankle and foot",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M86.072,"Acute hematogenous osteomyelitis, left ankle and foot",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M86.079,"Acute hematogenous osteomyelitis, unspecified ankle and foot",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M86.08,"Acute hematogenous osteomyelitis, other sites",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M86.09,"Acute hematogenous osteomyelitis, multiple sites",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M86.10,"Other acute osteomyelitis, unspecified site",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M86.111,"Other acute osteomyelitis, right shoulder",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M86.112,"Other acute osteomyelitis, left shoulder",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M86.119,"Other acute osteomyelitis, unspecified shoulder",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M86.121,"Other acute osteomyelitis, right humerus",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M86.122,"Other acute osteomyelitis, left humerus",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M86.129,"Other acute osteomyelitis, unspecified humerus",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M86.131,"Other acute osteomyelitis, right radius and ulna",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M86.132,"Other acute osteomyelitis, left radius and ulna",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M86.139,"Other acute osteomyelitis, unspecified radius and ulna",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M86.141,"Other acute osteomyelitis, right hand",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M86.142,"Other acute osteomyelitis, left hand",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M86.149,"Other acute osteomyelitis, unspecified hand",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M86.151,"Other acute osteomyelitis, right femur",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M86.152,"Other acute osteomyelitis, left femur",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M86.159,"Other acute osteomyelitis, unspecified femur",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M86.161,"Other acute osteomyelitis, right tibia and fibula",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M86.162,"Other acute osteomyelitis, left tibia and fibula",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M86.169,"Other acute osteomyelitis, unspecified tibia and fibula",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M86.171,"Other acute osteomyelitis, right ankle and foot",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M86.172,"Other acute osteomyelitis, left ankle and foot",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M86.179,"Other acute osteomyelitis, unspecified ankle and foot",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M86.18,"Other acute osteomyelitis, other site",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M86.19,"Other acute osteomyelitis, multiple sites",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M86.20,"Subacute osteomyelitis, unspecified site",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M86.211,"Subacute osteomyelitis, right shoulder",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M86.212,"Subacute osteomyelitis, left shoulder",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M86.219,"Subacute osteomyelitis, unspecified shoulder",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M86.221,"Subacute osteomyelitis, right humerus",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M86.222,"Subacute osteomyelitis, left humerus",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M86.229,"Subacute osteomyelitis, unspecified humerus",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M86.231,"Subacute osteomyelitis, right radius and ulna",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M86.232,"Subacute osteomyelitis, left radius and ulna",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M86.239,"Subacute osteomyelitis, unspecified radius and ulna",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M86.241,"Subacute osteomyelitis, right hand",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M86.242,"Subacute osteomyelitis, left hand",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M86.249,"Subacute osteomyelitis, unspecified hand",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M86.251,"Subacute osteomyelitis, right femur",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M86.252,"Subacute osteomyelitis, left femur",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M86.259,"Subacute osteomyelitis, unspecified femur",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M86.261,"Subacute osteomyelitis, right tibia and fibula",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M86.262,"Subacute osteomyelitis, left tibia and fibula",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M86.269,"Subacute osteomyelitis, unspecified tibia and fibula",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M86.271,"Subacute osteomyelitis, right ankle and foot",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M86.272,"Subacute osteomyelitis, left ankle and foot",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M86.279,"Subacute osteomyelitis, unspecified ankle and foot",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M86.28,"Subacute osteomyelitis, other site",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M86.29,"Subacute osteomyelitis, multiple sites",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M86.8X0,"Other osteomyelitis, multiple sites",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M86.8X1,"Other osteomyelitis, shoulder",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M86.8X2,"Other osteomyelitis, upper arm",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M86.8X3,"Other osteomyelitis, forearm",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M86.8X4,"Other osteomyelitis, hand",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M86.8X5,"Other osteomyelitis, thigh",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M86.8X6,"Other osteomyelitis, lower leg",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M86.8X7,"Other osteomyelitis, ankle and foot",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M86.8X8,"Other osteomyelitis, other site",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M86.8X9,"Other osteomyelitis, unspecified sites",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M86.9,"Osteomyelitis, unspecified",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,N10,Acute pyelonephritis,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,N11.0,Nonobstructive reflux-associated chronic pyelonephritis,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,N11.1,Chronic obstructive pyelonephritis,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,N11.8,Other chronic tubulo-interstitial nephritis,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,N11.9,"Chronic tubulo-interstitial nephritis, unspecified",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,N12,"Tubulo-interstitial nephritis, not specified as acute or chronic",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,N13.6,Pyonephrosis,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,N15.1,Renal and perinephric abscess,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,N15.9,"Renal tubulo-interstitial disease, unspecified",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,N16,Renal tubulo-interstitial disorders in diseases classified elsewhere,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,N30.00,Acute cystitis without hematuria,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,N30.01,Acute cystitis with hematuria,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,N30.10,Interstitial cystitis (chronic) without hematuria,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,N30.11,Interstitial cystitis (chronic) with hematuria,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,N30.20,Other chronic cystitis without hematuria,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,N30.21,Other chronic cystitis with hematuria,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,N30.30,Trigonitis without hematuria,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,N30.31,Trigonitis with hematuria,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,N30.80,Other cystitis without hematuria,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,N30.81,Other cystitis with hematuria,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,N30.90,"Cystitis, unspecified without hematuria",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,N30.91,"Cystitis, unspecified with hematuria",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,N34.0,Urethral abscess,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,N39.0,"Urinary tract infection, site not specified",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,N41.0,Acute prostatitis,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,N41.1,Chronic prostatitis,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,N41.2,Abscess of prostate,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,N41.3,Prostatocystitis,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,N41.4,Granulomatous prostatitis,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,N41.8,Other inflammatory diseases of prostate,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,N41.9,"Inflammatory disease of prostate, unspecified",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,N45.1,Epididymitis,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,N45.2,Orchitis,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,N45.3,Epididymo-orchitis,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,N45.4,Abscess of epididymis or testis,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,N48.21,Abscess of corpus cavernosum and penis,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,N61.1,Abscess of the breast and nipple,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,N70.01,Acute salpingitis,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,N70.02,Acute oophoritis,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,N70.03,Acute salpingitis and oophoritis,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,N70.11,Chronic salpingitis,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,N70.12,Chronic oophoritis,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,N70.13,Chronic salpingitis and oophoritis,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,N70.91,"Salpingitis, unspecified",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,N70.92,"Oophoritis, unspecified",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,N70.93,"Salpingitis and oophoritis, unspecified",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,N71.0,Acute inflammatory disease of uterus,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,N71.1,Chronic inflammatory disease of uterus,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,N71.9,"Inflammatory disease of uterus, unspecified",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,N72,Inflammatory disease of cervix uteri,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,N73.0,Acute parametritis and pelvic cellulitis,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,N73.1,Chronic parametritis and pelvic cellulitis,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,N73.2,Unspecified parametritis and pelvic cellulitis,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,N73.3,Female acute pelvic peritonitis,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,N73.4,Female chronic pelvic peritonitis,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,N73.5,"Female pelvic peritonitis, unspecified",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,N73.6,Female pelvic peritoneal adhesions (postinfective),medium,
http://hl7.org/fhir/sid/icd-10-cm,N73.8,Other specified female pelvic inflammatory diseases,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,N73.9,"Female pelvic inflammatory disease, unspecified",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,N74,Female pelvic inflammatory disorders in diseases classified elsewhere,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,N75.1,Abscess of Bartholins gland,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,N76.0,Acute vaginitis,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,N76.1,Subacute and chronic vaginitis,medium,confirmed
