system,code,display,priority,evidence
http://www.nlm.nih.gov/research/umls/rxnorm,"2656737","immunoglobulin G, human Injection [Octagam]","target","confirmed"
http://www.nlm.nih.gov/research/umls/rxnorm,"2656736","immunoglobulin G, human Injection [Privigen]","target","confirmed"
http://www.nlm.nih.gov/research/umls/rxnorm,"2657707","immunoglobulin G, human Prefilled Syringe [Hizentra]","target","confirmed"
http://www.nlm.nih.gov/research/umls/rxnorm,"1809502","octagam 10 % in 100 ML Injection","target","confirmed"
http://www.nlm.nih.gov/research/umls/rxnorm,"1809499","octagam 10 % in 20 ML Injection","target","confirmed"
http://www.nlm.nih.gov/research/umls/rxnorm,"1809503","octagam 10 % in 200 ML Injection","target","confirmed"
http://www.nlm.nih.gov/research/umls/rxnorm,"2170634","octagam 10 % in 300 ML Injection","target","confirmed"
http://www.nlm.nih.gov/research/umls/rxnorm,"1809501","octagam 10 % in 50 ML Injection","target","confirmed"
http://www.nlm.nih.gov/research/umls/rxnorm,"1809648","octagam 5 % in 100 ML Injection","target","confirmed"
http://www.nlm.nih.gov/research/umls/rxnorm,"1809643","octagam 5 % in 20 ML Injection","target","confirmed"
http://www.nlm.nih.gov/research/umls/rxnorm,"1809649","octagam 5 % in 200 ML Injection","target","confirmed"
http://www.nlm.nih.gov/research/umls/rxnorm,"1809647","octagam 5 % in 50 ML Injection","target","confirmed"
http://www.nlm.nih.gov/research/umls/rxnorm,"1809652","octagam 5 % in 500 ML Injection","target","confirmed"
http://www.nlm.nih.gov/research/umls/rxnorm,"2102440","panzyga 10 % in 10 ML Injection","target","confirmed"
http://www.nlm.nih.gov/research/umls/rxnorm,"2102464","panzyga 10 % in 100 ML Injection","target","confirmed"
http://www.nlm.nih.gov/research/umls/rxnorm,"2102470","panzyga 10 % in 200 ML Injection","target","confirmed"
http://www.nlm.nih.gov/research/umls/rxnorm,"2102456","panzyga 10 % in 25 ML Injection","target","confirmed"
http://www.nlm.nih.gov/research/umls/rxnorm,"2102472","panzyga 10 % in 300 ML Injection","target","confirmed"
http://www.nlm.nih.gov/research/umls/rxnorm,"2102460","panzyga 10 % in 50 ML Injection","target","confirmed"
http://www.nlm.nih.gov/research/umls/rxnorm,"1809517","privigen 10 % in 100 ML Injection","target","confirmed"
http://www.nlm.nih.gov/research/umls/rxnorm,"1809520","privigen 10 % in 200 ML Injection","target","confirmed"
http://www.nlm.nih.gov/research/umls/rxnorm,"1809525","privigen 10 % in 400 ML Injection","target","confirmed"
http://www.nlm.nih.gov/research/umls/rxnorm,"1809521","privigen 10 % in 50 ML Injection","target","confirmed"
http://www.nlm.nih.gov/research/umls/rxnorm,"1809037","10 ML immunoglobulin G, human 180 MG/ML Injection","broad","confirmed"
http://www.nlm.nih.gov/research/umls/rxnorm,"1809038","10 ML immunoglobulin G, human 180 MG/ML Injection [GamaSTAN]","broad","confirmed"
http://www.nlm.nih.gov/research/umls/rxnorm,"1809032","2 ML immunoglobulin G, human 180 MG/ML Injection","broad","confirmed"
http://www.nlm.nih.gov/research/umls/rxnorm,"1809034","2 ML immunoglobulin G, human 180 MG/ML Injection [GamaSTAN]","broad","confirmed"
http://www.nlm.nih.gov/research/umls/rxnorm,"142061","IgG, human subcutaneous 16 % Injectable Solution","broad","confirmed"
http://www.nlm.nih.gov/research/umls/rxnorm,"1156296","immunoglobulin G Injectable Product","broad","confirmed"
http://www.nlm.nih.gov/research/umls/rxnorm,"204569","immunoglobulin G Injectable Solution","broad","confirmed"
http://www.nlm.nih.gov/research/umls/rxnorm,"547198","immunoglobulin G Injectable Solution [Baygam]","broad","confirmed"
http://www.nlm.nih.gov/research/umls/rxnorm,"402444","immunoglobulin G Injectable Solution [Gammabulin]","broad","confirmed"
http://www.nlm.nih.gov/research/umls/rxnorm,"402443","immunoglobulin G Injectable Solution [Kabiglobulin]","broad","confirmed"
http://www.nlm.nih.gov/research/umls/rxnorm,"617620","immunoglobulin G Injectable Solution [Vivaglobin]","broad","confirmed"
http://www.nlm.nih.gov/research/umls/rxnorm,"1809031","immunoglobulin G Injection","broad","confirmed"
http://www.nlm.nih.gov/research/umls/rxnorm,"1809033","immunoglobulin G Injection [GamaSTAN]","broad","confirmed"
http://www.nlm.nih.gov/research/umls/rxnorm,"1809417","immunoglobulin G, human 10 % Injection","broad","confirmed"
http://www.nlm.nih.gov/research/umls/rxnorm,"1809434","immunoglobulin G, human 10 % in 10 ML Injection","broad","confirmed"
http://www.nlm.nih.gov/research/umls/rxnorm,"1809421","immunoglobulin G, human 10 % in 100 ML Injection","broad","confirmed"
http://www.nlm.nih.gov/research/umls/rxnorm,"1809497","immunoglobulin G, human 10 % in 20 ML Injection","broad","confirmed"
http://www.nlm.nih.gov/research/umls/rxnorm,"1809444","immunoglobulin G, human 10 % in 200 ML Injection","broad","confirmed"
http://www.nlm.nih.gov/research/umls/rxnorm,"1809438","immunoglobulin G, human 10 % in 25 ML Injection","broad","confirmed"
http://www.nlm.nih.gov/research/umls/rxnorm,"1809539","immunoglobulin G, human 10 % in 300 ML Injection","broad","confirmed"
http://www.nlm.nih.gov/research/umls/rxnorm,"1809524","immunoglobulin G, human 10 % in 400 ML Injection","broad","confirmed"
http://www.nlm.nih.gov/research/umls/rxnorm,"1809414","immunoglobulin G, human 10 % in 50 ML Injection","broad","confirmed"
http://www.nlm.nih.gov/research/umls/rxnorm,"1809736","immunoglobulin G, human 10 GM Injection","broad","confirmed"
http://www.nlm.nih.gov/research/umls/rxnorm,"1809212","immunoglobulin G, human 12 GM Injection","broad","confirmed"
http://www.nlm.nih.gov/research/umls/rxnorm,"1809035","immunoglobulin G, human 15-18 % Injection","broad","confirmed"
http://www.nlm.nih.gov/research/umls/rxnorm,"547196","immunoglobulin G, human 150 MG/ML Injectable Solution","broad","confirmed"
http://www.nlm.nih.gov/research/umls/rxnorm,"547199","immunoglobulin G, human 150 MG/ML Injectable Solution [Baygam]","broad","confirmed"
http://www.nlm.nih.gov/research/umls/rxnorm,"202189","immunoglobulin G, human 160 MG/ML Injectable Solution [Gammabulin]","broad","confirmed"
http://www.nlm.nih.gov/research/umls/rxnorm,"106479","immunoglobulin G, human 160 MG/ML Injectable Solution [Kabiglobulin]","broad","confirmed"
http://www.nlm.nih.gov/research/umls/rxnorm,"617621","immunoglobulin G, human 160 MG/ML Injectable Solution [Vivaglobin]","broad","confirmed"
http://www.nlm.nih.gov/research/umls/rxnorm,"1809036","immunoglobulin G, human 180 MG/ML Injection [GamaSTAN]","broad","confirmed"
http://www.nlm.nih.gov/research/umls/rxnorm,"1809745","immunoglobulin G, human 2.5 GM Injection","broad","confirmed"
http://www.nlm.nih.gov/research/umls/rxnorm,"1809064","immunoglobulin G, human 20 % Injection","broad","confirmed"
http://www.nlm.nih.gov/research/umls/rxnorm,"1809068","immunoglobulin G, human 20 % in 10 ML Injection","broad","confirmed"
http://www.nlm.nih.gov/research/umls/rxnorm,"1809066","immunoglobulin G, human 20 % in 20 ML Injection","broad","confirmed"
http://www.nlm.nih.gov/research/umls/rxnorm,"1813423","immunoglobulin G, human 20 % in 40 mL Injection","broad","confirmed"
http://www.nlm.nih.gov/research/umls/rxnorm,"1809076","immunoglobulin G, human 20 % in 5 ML Injection","broad","confirmed"
http://www.nlm.nih.gov/research/umls/rxnorm,"1809061","immunoglobulin G, human 20 % in 50 ML Injection","broad","confirmed"
http://www.nlm.nih.gov/research/umls/rxnorm,"1809206","immunoglobulin G, human 3 GM Injection","broad","confirmed"
http://www.nlm.nih.gov/research/umls/rxnorm,"1809430","immunoglobulin G, human 5 % Injection","broad","confirmed"
http://www.nlm.nih.gov/research/umls/rxnorm,"1809427","immunoglobulin G, human 5 % in 10 ML Injection","broad","confirmed"
http://www.nlm.nih.gov/research/umls/rxnorm,"1809456","immunoglobulin G, human 5 % in 100 ML Injection","broad","confirmed"
http://www.nlm.nih.gov/research/umls/rxnorm,"1809642","immunoglobulin G, human 5 % in 20 ML Injection","broad","confirmed"
http://www.nlm.nih.gov/research/umls/rxnorm,"1809463","immunoglobulin G, human 5 % in 200 ML Injection","broad","confirmed"
http://www.nlm.nih.gov/research/umls/rxnorm,"1809474","immunoglobulin G, human 5 % in 400 ML Injection","broad","confirmed"
http://www.nlm.nih.gov/research/umls/rxnorm,"1809447","immunoglobulin G, human 5 % in 50 ML Injection","broad","confirmed"
http://www.nlm.nih.gov/research/umls/rxnorm,"1809651","immunoglobulin G, human 5 % in 500 ML Injection","broad","confirmed"
http://www.nlm.nih.gov/research/umls/rxnorm,"1809728","immunoglobulin G, human 5 GM Injection","broad","confirmed"
http://www.nlm.nih.gov/research/umls/rxnorm,"1809218","immunoglobulin G, human 6 GM Injection","broad","confirmed"
http://www.nlm.nih.gov/research/umls/rxnorm,"2662302","immunoglobulin G, human Injectable Product","broad","confirmed"
http://www.nlm.nih.gov/research/umls/rxnorm,"2648857","immunoglobulin G, human Injectable Solution","broad","confirmed"
http://www.nlm.nih.gov/research/umls/rxnorm,"2656332","immunoglobulin G, human Injectable Solution [Baygam]","broad","confirmed"
http://www.nlm.nih.gov/research/umls/rxnorm,"2656984","immunoglobulin G, human Injectable Solution [Gammabulin]","broad","confirmed"
http://www.nlm.nih.gov/research/umls/rxnorm,"2655854","immunoglobulin G, human Injectable Solution [Kabiglobulin]","broad","confirmed"
http://www.nlm.nih.gov/research/umls/rxnorm,"2654747","immunoglobulin G, human Injectable Solution [Vivaglobin]","broad","confirmed"
http://www.nlm.nih.gov/research/umls/rxnorm,"2649070","immunoglobulin G, human Injection","broad","confirmed"
http://www.nlm.nih.gov/research/umls/rxnorm,"2655700","immunoglobulin G, human Injection [GamaSTAN]","broad","confirmed"
http://www.nlm.nih.gov/research/umls/rxnorm,"1549689","{1 (1.25 ML hyaluronidase, human recombinant 160 UNT/ML Injection) / 1 (25 ML immunoglobulin G, human 100 MG/ML Injection) } Pack","broad","confirmed"
http://www.nlm.nih.gov/research/umls/rxnorm,"1549695","{1 (10 ML hyaluronidase, human recombinant 160 UNT/ML Injection) / 1 (200 ML immunoglobulin G, human 100 MG/ML Injection) } Pack","broad","confirmed"
http://www.nlm.nih.gov/research/umls/rxnorm,"1549693","{1 (100 ML immunoglobulin G, human 100 MG/ML Injection) / 1 (5 ML hyaluronidase, human recombinant 160 UNT/ML Injection) } Pack","broad","confirmed"
http://www.nlm.nih.gov/research/umls/rxnorm,"1549687","{1 (15 ML hyaluronidase, human recombinant 160 UNT/ML Injection) / 1 (300 ML immunoglobulin G, human 100 MG/ML Injection) } Pack","broad","confirmed"
http://www.nlm.nih.gov/research/umls/rxnorm,"1549691","{1 (2.5 ML hyaluronidase, human recombinant 160 UNT/ML Injection) / 1 (50 ML immunoglobulin G, human 100 MG/ML Injection) } Pack","broad","confirmed"
